id,severity_id,severity_name,count_detail,sla,product_type,brand,service_type,incident_type,open_datetime,close_datetime,response_datetime,resolved_datetime,updated_at,imported_at
280,3,Minor,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-02-09 10:00:00,2022-02-09 12:00:00,2022-02-09 10:15:00,2022-02-09 12:00:00,2022-04-05 13:24:08,2023-02-22 16:41:28.740783
1837,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,2022-08-21 10:30:00,2022-08-21 14:30:00,2022-08-21 10:30:00,2022-08-21 14:30:00,2022-11-14 15:46:59,2023-02-22 16:41:28.740783
113,3,Minor,1,24x7 4Hrs Response Time,Other,Veritas,Incident,Backup Failure,2022-02-19 11:00:00,2022-02-19 16:00:00,2022-02-19 11:00:00,2022-02-19 16:00:00,2022-09-22 15:44:27,2023-02-22 16:41:28.740783
702,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2021-05-09 13:05:00,2021-07-15 17:44:00,2021-05-09 13:10:00,2021-05-09 13:15:00,2022-05-11 01:49:13,2023-02-22 16:41:28.740783
1542,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-08-23 08:31:00,2022-08-31 12:00:00,2022-08-23 09:00:00,2022-08-23 12:00:00,2022-10-01 17:43:00,2023-02-22 16:41:28.740783
1340,3,Minor,8,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-08-23 17:48:00,2022-08-24 12:28:00,2022-08-23 17:55:00,2022-08-24 10:56:00,2022-08-24 12:43:54,2023-02-22 16:41:28.740783
1339,2,Major,5,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-08-23 17:10:00,2022-08-24 10:59:00,2022-08-23 17:46:00,2022-08-24 10:59:00,2022-08-24 11:05:10,2023-02-22 16:41:28.740783
1366,3,Minor,2,24x7 4Hrs Resolution Time,Software,VMWare,Incident,OS / Firmware,2022-08-23 08:31:00,2022-08-24 13:30:00,2022-08-23 08:42:00,2022-08-24 13:30:00,2022-08-30 11:36:34,2023-02-22 16:41:28.740783
1367,1,Critical,2,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2022-08-23 21:49:00,2022-08-25 23:00:00,2022-08-23 22:01:00,2022-08-25 23:00:00,2022-08-30 11:52:20,2023-02-22 16:41:28.740783
1365,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Cisco,Request,Software,2022-08-23 08:03:00,2022-08-23 15:30:00,2022-08-23 13:00:00,2022-08-23 15:30:00,2022-08-30 13:01:50,2023-02-22 16:41:28.740783
605,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2020-11-23 16:43:00,2020-12-29 11:39:00,2020-11-24 09:19:00,2020-11-24 09:19:00,2022-05-06 22:09:23,2023-02-22 16:41:28.740783
794,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-05-20 16:48:00,2022-05-20 21:00:00,2022-05-20 17:10:00,2022-05-20 20:30:00,2022-05-24 10:47:18,2023-02-22 16:41:28.740783
795,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-05-20 16:48:00,2022-05-20 21:00:00,2022-05-20 17:10:00,2022-05-20 20:30:00,2022-05-24 10:47:26,2023-02-22 16:41:28.740783
797,2,Major,4,24x7 4Hrs Resolution Time,Server,Oracle,Incident,System Board Failure,2022-05-20 22:31:00,2022-05-28 12:00:00,2022-05-20 23:30:00,2022-05-27 12:00:00,2022-05-31 10:03:08,2023-02-22 16:41:28.740783
772,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,CPU Failure,2022-05-20 09:12:00,2022-05-20 15:00:00,2022-05-20 09:23:00,2022-05-20 12:07:00,2022-11-01 15:36:26,2023-02-22 16:41:28.740783
783,2,Major,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-05-20 13:38:00,2022-05-20 15:00:00,2022-05-20 14:18:00,2022-05-20 14:18:00,2022-05-24 08:56:51,2023-02-22 16:41:28.740783
786,2,Major,2,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-05-20 10:00:00,2022-05-20 12:00:00,2022-05-20 10:00:00,2022-05-20 12:00:00,2022-05-24 09:17:19,2023-02-22 16:41:28.740783
771,2,Major,0,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-05-20 04:38:00,2022-05-20 14:30:00,2022-05-20 06:16:00,2022-05-20 13:00:00,2022-05-25 09:25:33,2023-02-22 16:41:28.740783
780,3,Minor,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-05-20 16:22:00,2022-05-21 03:37:00,2022-05-20 16:29:00,2022-05-21 03:37:00,2022-05-23 19:51:58,2023-02-22 16:41:28.740783
778,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Upgrade Software,2022-05-20 16:27:00,2022-05-20 23:00:00,2022-05-20 18:00:00,2022-05-20 23:00:00,2022-05-23 15:08:56,2023-02-22 16:41:28.740783
789,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-20 09:38:00,2022-05-20 14:25:00,2022-05-20 09:38:00,2022-05-20 14:25:00,2022-11-02 19:42:11,2023-02-22 16:41:28.740783
1567,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-05-20 08:45:00,2022-05-20 17:00:00,2022-05-20 09:00:00,2022-05-20 17:00:00,2022-10-01 19:15:13,2023-02-22 16:41:28.740783
800,4,Cosmatic,6,24x7 6Hrs Resolution Time,Software,VMWare,Request,Software,2022-05-20 09:00:00,2022-07-20 00:23:00,2022-05-20 09:00:00,2022-07-20 00:23:00,2022-10-10 20:01:51,2023-02-22 16:41:28.740783
1267,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-08-04 16:06:00,2022-08-04 21:00:00,2022-08-04 18:00:00,2022-08-04 21:00:00,2022-08-09 12:05:40,2023-02-22 16:41:28.740783
1232,2,Major,1,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,2022-08-04 08:12:00,2022-08-08 14:12:00,2022-08-04 09:08:00,2022-08-04 13:00:00,2022-08-08 16:30:10,2023-02-22 16:41:28.740783
1233,3,Minor,21,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-08-04 09:30:00,2022-09-01 17:00:00,2022-08-04 09:33:00,2022-08-25 17:38:00,2022-09-05 23:41:20,2023-02-22 16:41:28.740783
1572,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-06-06 08:25:00,2022-06-06 17:00:00,2022-06-06 09:00:00,2022-06-06 17:00:00,2022-10-01 19:21:35,2023-02-22 16:41:28.740783
858,3,Minor,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-06-06 14:14:00,2022-06-06 20:52:00,2022-06-06 14:22:00,2022-06-06 20:52:00,2022-06-06 22:23:07,2023-02-22 16:41:28.740783
863,3,Minor,1,24x7 6Hrs Resolution Time,Storage,YIP,Incident,OS / Firmware,2022-06-06 17:57:00,2022-06-06 23:45:00,2022-06-06 18:02:00,2022-06-06 23:30:00,2022-06-08 10:54:44,2023-02-22 16:41:28.740783
984,3,Minor,7,24x7 6Hrs Resolution Time,Server,Nutanix,Incident,Hard Disk Drive Failure,2022-06-06 16:06:00,2022-07-13 01:07:00,2022-06-06 16:15:00,2022-07-13 01:07:00,2022-07-18 12:26:58,2023-02-22 16:41:28.740783
862,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-06-06 08:46:00,2022-06-06 14:00:00,2022-06-06 10:00:00,2022-06-06 14:00:00,2022-06-06 19:36:48,2023-02-22 16:41:28.740783
911,2,Major,1,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-06-06 18:28:00,2022-06-06 23:59:00,2022-06-06 20:00:00,2022-06-06 23:59:00,2022-06-14 10:24:02,2023-02-22 16:41:28.740783
866,2,Major,3,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-06-06 15:27:00,2022-06-10 00:00:00,2022-06-06 15:32:00,2022-06-09 10:00:00,2022-06-14 11:08:01,2023-02-22 16:41:28.740783
869,2,Major,8,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,Software,2022-06-06 22:30:00,2022-09-06 23:47:00,2022-06-06 22:38:00,2022-09-06 23:47:00,2022-10-04 11:36:42,2023-02-22 16:41:28.740783
857,2,Major,2,24x7 4Hrs Response Time,Other,Veritas,Incident,Backup Failure,2022-06-06 14:32:00,2022-06-07 12:09:00,2022-06-06 14:38:00,2022-06-06 21:00:00,2022-09-22 15:44:07,2023-02-22 16:41:28.740783
377,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-03-13 07:37:00,2022-03-13 18:00:00,2022-03-13 10:00:00,2022-03-13 18:00:00,2022-04-12 16:13:04,2023-02-22 16:41:28.740783
1023,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-07-03 17:03:00,2022-07-03 23:59:00,2022-07-03 20:00:00,2022-07-03 23:59:00,2022-07-05 12:29:00,2023-02-22 16:41:28.740783
1721,1,Critical,2,24x7 6Hrs Response Time,Software,Veritas,Incident,Backup Failure,2022-10-26 08:31:00,2022-11-02 09:55:00,2022-10-26 08:44:00,2022-11-02 09:55:00,2022-11-30 16:55:08,2023-02-22 16:41:28.740783
1727,3,Minor,5,24x7 4Hrs Response Time,Software,YIP,Incident,General Incident,2022-10-26 11:00:00,2022-11-01 19:40:00,2022-10-26 14:10:00,2022-10-28 14:17:00,2022-11-01 19:43:13,2023-02-22 16:41:28.740783
1726,3,Minor,5,24x7 4Hrs Response Time,Software,YIP,Incident,General Incident,2022-10-26 11:15:00,2022-10-31 12:40:00,2022-10-26 13:56:00,2022-10-28 14:19:00,2022-10-31 12:42:00,2023-02-22 16:41:28.740783
1747,3,Minor,2,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-10-26 17:08:00,2022-10-28 16:00:00,2022-10-26 17:10:00,2022-10-26 17:19:00,2022-11-01 00:09:45,2023-02-22 16:41:28.740783
1355,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-08-27 06:54:00,2022-08-28 02:00:00,2022-08-27 06:54:00,2022-08-28 02:00:00,2022-08-28 10:14:56,2023-02-22 16:41:28.740783
1354,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-08-27 06:54:00,2022-08-28 02:00:00,2022-08-27 06:54:00,2022-08-28 02:00:00,2022-08-28 10:14:31,2023-02-22 16:41:28.740783
1356,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-08-27 08:47:00,2022-08-28 02:00:00,2022-08-27 08:52:00,2022-08-28 02:00:00,2022-08-28 10:12:11,2023-02-22 16:41:28.740783
625,4,Cosmatic,2,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,2022-02-04 18:00:00,2022-02-04 23:30:00,2022-02-04 18:00:00,2022-02-04 23:30:00,2023-01-10 00:00:28,2023-02-22 16:41:28.740783
503,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-02-04 00:00:00,2022-02-04 06:00:00,2022-02-04 00:00:00,2022-02-04 06:00:00,2022-04-28 17:15:06,2023-02-22 16:41:28.740783
504,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-02-04 00:00:00,2022-02-04 06:00:00,2022-02-04 00:00:00,2022-02-04 06:00:00,2022-04-28 17:17:38,2023-02-22 16:41:28.740783
445,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-02-04 10:11:00,2022-02-04 15:30:00,2022-02-04 10:20:00,2022-02-04 15:30:00,2022-04-27 12:33:53,2023-02-22 16:41:28.740783
114,3,Minor,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Memory Failure,2022-02-04 10:00:00,2022-02-04 11:30:00,2022-02-04 10:03:00,2022-02-04 11:30:00,2022-04-02 13:26:27,2023-02-22 16:41:28.740783
634,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-01-06 15:30:00,2021-01-20 23:40:00,2021-01-06 15:40:00,2021-01-20 23:39:00,2022-05-09 22:33:32,2023-02-22 16:41:28.740783
644,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-02-09 10:20:00,2021-02-09 10:30:00,2021-02-09 10:25:00,2021-02-09 10:30:00,2022-05-10 00:11:14,2023-02-22 16:41:28.740783
1889,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-10-08 11:58:00,2022-10-08 15:00:00,2022-10-08 12:00:00,2022-10-08 15:00:00,2022-11-23 07:48:31,2023-02-22 16:41:28.740783
1646,2,Major,2,24x7 4Hrs Response Time,Server,HPE,Incident,Other Failure,2022-10-08 06:40:00,2022-10-08 14:00:00,2022-10-08 07:30:00,2022-10-08 14:00:00,2022-10-09 09:32:41,2023-02-22 16:41:28.740783
1693,4,Cosmatic,1,24x7 6Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-10-08 12:31:00,2022-10-08 17:00:00,2022-10-08 13:00:00,2022-10-08 17:00:00,2022-10-18 09:14:32,2023-02-22 16:41:28.740783
2277,3,Minor,5,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2023-02-07 13:04:00,2023-02-10 11:01:00,2023-02-07 13:58:00,2023-02-10 11:01:00,2023-02-13 10:14:44,2023-02-22 16:41:28.740783
2266,3,Minor,5,24x7 4Hrs Response Time,Storage,NetApp,Incident,Network Adapter Failure,2023-02-07 16:00:00,2023-02-12 05:00:00,2023-02-07 16:01:00,2023-02-12 05:00:00,2023-02-14 10:59:45,2023-02-22 16:41:28.740783
2272,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,2023-02-07 15:00:00,2023-02-07 15:30:00,2023-02-07 15:00:00,2023-02-07 15:30:00,2023-02-10 23:03:10,2023-02-22 16:41:28.740783
2264,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2023-02-07 16:35:00,2023-02-07 23:00:00,2023-02-07 16:50:00,2023-02-07 19:00:00,2023-02-08 08:36:18,2023-02-22 16:41:28.740783
638,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-01-25 18:09:00,2021-01-25 21:00:00,2021-01-25 18:15:00,2021-01-25 20:59:00,2022-05-09 23:14:47,2023-02-22 16:41:28.740783
124,2,Major,1,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2022-02-05 16:00:00,2022-02-06 16:00:00,2022-02-05 16:05:00,2022-02-06 16:00:00,2022-04-02 14:38:38,2023-02-22 16:41:28.740783
126,4,Cosmatic,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2022-02-05 18:00:00,2022-02-06 23:59:00,2022-02-05 18:00:00,2022-02-05 21:00:00,2022-04-02 15:19:36,2023-02-22 16:41:28.740783
237,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,HPE,Request,General Incident,2022-02-05 07:49:00,2022-02-05 17:00:00,2022-02-05 08:00:00,2022-02-05 17:00:00,2022-04-04 18:48:28,2023-02-22 16:41:28.740783
626,4,Cosmatic,2,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,2022-02-05 09:00:00,2022-02-05 23:59:00,2022-02-05 09:00:00,2022-02-05 23:59:00,2023-01-10 00:00:08,2023-02-22 16:41:28.740783
1878,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,HPE,Request,Maintenance System,2022-11-17 20:30:00,2022-11-18 05:30:00,2022-11-17 20:30:00,2022-11-18 05:30:00,2022-11-22 13:15:46,2023-02-22 16:41:28.740783
1860,2,Major,3,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-11-17 11:34:00,2022-11-22 12:50:00,2022-11-17 11:42:00,2022-11-18 09:30:00,2022-11-22 12:52:01,2023-02-22 16:41:28.740783
1911,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-11-17 11:30:00,2022-11-17 18:00:00,2022-11-17 11:32:00,2022-11-17 18:00:00,2022-11-23 08:42:54,2023-02-22 16:41:28.740783
859,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,2022-05-31 16:37:00,2022-05-31 21:00:00,2022-05-31 18:00:00,2022-05-31 21:00:00,2022-06-06 18:52:09,2023-02-22 16:41:28.740783
826,2,Major,3,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-05-31 00:09:00,2022-05-31 11:23:00,2022-05-31 00:14:00,2022-05-31 00:20:00,2022-06-10 09:56:53,2023-02-22 16:41:28.740783
856,2,Major,2,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Controller/Node Failure,2022-05-31 10:00:00,2022-05-31 12:00:00,2022-05-31 10:00:00,2022-05-31 12:00:00,2022-06-06 11:41:31,2023-02-22 16:41:28.740783
876,2,Major,2,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-31 13:44:00,2022-06-01 18:18:00,2022-06-01 09:01:00,2022-06-01 18:18:00,2022-06-08 20:47:29,2023-02-22 16:41:28.740783
878,2,Major,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-31 20:58:00,2022-06-01 08:46:00,2022-06-01 08:29:00,2022-06-01 08:46:00,2022-06-08 22:22:03,2023-02-22 16:41:28.740783
877,2,Major,2,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-31 13:43:00,2022-06-01 18:27:00,2022-06-01 09:01:00,2022-06-01 18:27:00,2022-06-08 20:54:44,2023-02-22 16:41:28.740783
1571,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-05-31 09:22:00,2022-05-31 17:00:00,2022-05-31 09:30:00,2022-05-31 17:00:00,2022-10-01 19:19:13,2023-02-22 16:41:28.740783
1527,2,Major,2,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-09-30 09:36:00,2022-10-27 14:33:00,2022-09-30 09:42:00,2022-10-27 14:33:00,2022-11-29 13:50:13,2023-02-22 16:41:28.740783
1528,2,Major,2,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-09-30 12:29:00,2022-09-30 13:50:00,2022-09-30 12:37:00,2022-09-30 13:50:00,2022-09-30 14:42:18,2023-02-22 16:41:28.740783
1555,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-09-30 21:21:00,2022-10-01 03:00:00,2022-09-30 21:30:00,2022-10-01 03:00:00,2022-10-01 18:48:11,2023-02-22 16:41:28.740783
1617,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-09-30 09:22:00,2022-09-30 17:00:00,2022-09-30 10:00:00,2022-09-30 17:00:00,2022-10-01 20:20:36,2023-02-22 16:41:28.740783
1532,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,Maintenance System,2022-09-30 11:00:00,2022-09-30 14:15:00,2022-09-30 14:15:00,2022-09-30 14:15:00,2022-09-30 14:53:57,2023-02-22 16:41:28.740783
1531,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,Maintenance System,2022-09-30 11:00:00,2022-09-30 13:29:00,2022-09-30 13:29:00,2022-09-30 13:29:00,2022-10-06 08:27:20,2023-02-22 16:41:28.740783
1529,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,Maintenance System,2022-09-30 11:10:00,2022-09-30 13:05:00,2022-09-30 13:05:00,2022-09-30 13:05:00,2022-09-30 14:55:50,2023-02-22 16:41:28.740783
1530,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,Maintenance System,2022-09-30 11:00:00,2022-09-30 13:06:00,2022-09-30 13:06:00,2022-09-30 13:06:00,2022-09-30 14:56:01,2023-02-22 16:41:28.740783
373,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,2022-02-20 10:42:00,2022-02-20 20:00:00,2022-02-20 11:00:00,2022-02-20 20:00:00,2022-04-12 15:39:21,2023-02-22 16:41:28.740783
274,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-01-28 17:20:00,2022-01-28 23:59:00,2022-01-28 17:21:00,2022-01-28 23:45:00,2022-04-05 12:33:53,2023-02-22 16:41:28.740783
273,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-01-28 17:20:00,2022-01-28 23:59:00,2022-01-28 17:21:00,2022-01-28 23:45:00,2022-04-05 12:30:11,2023-02-22 16:41:28.740783
48,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-01-28 11:18:00,2022-01-28 13:29:00,2022-01-28 11:39:00,2022-01-28 13:29:00,2022-03-29 13:44:34,2023-02-22 16:41:28.740783
269,3,Minor,1,24x7 6Hrs Resolution Time,Software,Red Hat,Incident,General Incident,2022-01-28 11:49:00,2022-02-02 14:40:00,2022-01-28 11:49:00,2022-01-28 11:50:00,2022-04-05 09:57:51,2023-02-22 16:41:28.740783
1797,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,2022-10-01 08:00:00,2022-10-01 23:59:00,2022-10-01 08:00:00,2022-10-01 23:59:00,2022-11-09 15:14:38,2023-02-22 16:41:28.740783
1622,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-10-01 14:07:00,2022-10-01 23:00:00,2022-10-01 16:00:00,2022-10-01 23:00:00,2022-10-05 17:17:10,2023-02-22 16:41:28.740783
1722,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-10-25 17:30:00,2022-10-25 20:29:00,2022-10-25 17:40:00,2022-10-25 20:29:00,2022-10-26 12:21:07,2023-02-22 16:41:28.740783
1719,2,Major,3,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,2022-10-25 14:02:00,2022-11-15 09:43:00,2022-10-25 14:02:00,2022-11-15 09:43:00,2022-11-15 09:47:26,2023-02-22 16:41:28.740783
1057,4,Cosmatic,2,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,2022-07-05 11:13:00,2022-07-11 14:00:00,2022-07-07 14:38:00,2022-07-11 14:00:00,2022-10-10 20:05:44,2023-02-22 16:41:28.740783
1044,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 10:43:29,2023-02-22 16:41:28.740783
1048,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 10:57:44,2023-02-22 16:41:28.740783
1047,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 10:54:13,2023-02-22 16:41:28.740783
1049,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 11:01:18,2023-02-22 16:41:28.740783
1046,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 10:50:49,2023-02-22 16:41:28.740783
1045,2,Major,2,24x7 4Hrs Resolution Time,Switch,Cisco,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-10 10:46:58,2023-02-22 16:41:28.740783
1041,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-09 22:56:55,2023-02-22 16:41:28.740783
1043,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-07-05 10:22:00,2022-07-05 15:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-09 23:05:44,2023-02-22 16:41:28.740783
1042,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-05 10:22:00,2022-07-05 14:30:00,2022-07-09 23:00:24,2023-02-22 16:41:28.740783
1038,2,Major,9,24x7 4Hrs Response Time,Server,HPE,Incident,OS / Firmware,2022-07-05 22:16:00,2022-09-23 03:00:00,2022-07-05 22:16:00,2022-09-23 03:00:00,2022-09-23 13:44:39,2023-02-22 16:41:28.740783
1032,2,Major,3,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,2022-07-05 09:40:00,2022-07-07 17:36:00,2022-07-05 09:49:00,2022-07-07 17:25:00,2022-07-11 11:22:02,2023-02-22 16:41:28.740783
1035,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-07-05 14:09:00,2022-07-05 21:00:00,2022-07-05 14:20:00,2022-07-05 21:00:00,2022-07-05 20:25:28,2023-02-22 16:41:28.740783
1036,3,Minor,6,24x7 4Hrs Response Time,Software,Trend Micro,Request,Software,2022-07-05 17:29:00,2022-07-20 18:17:00,2022-07-05 17:37:00,2022-07-20 18:17:00,2022-09-22 15:14:06,2023-02-22 16:41:28.740783
427,2,Major,2,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,2022-04-24 06:10:00,2022-04-27 15:00:00,2022-04-24 06:50:00,2022-04-27 15:00:00,2022-04-29 14:01:15,2023-02-22 16:41:28.740783
428,2,Major,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Power Supply Failure,2022-04-24 00:47:00,2022-04-24 14:30:00,2022-04-24 14:10:00,2022-04-24 14:30:00,2022-05-10 09:58:58,2023-02-22 16:41:28.740783
452,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Network Card Failure,2022-04-24 08:00:00,2022-04-24 20:00:00,2022-04-24 10:00:00,2022-04-24 20:00:00,2022-11-07 16:35:49,2023-02-22 16:41:28.740783
1752,4,Cosmatic,1,24x7 6Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-10-29 12:59:00,2022-10-29 17:00:00,2022-10-29 13:00:00,2022-10-29 17:00:00,2022-11-01 10:23:23,2023-02-22 16:41:28.740783
1806,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,2022-10-29 08:00:00,2022-10-29 23:59:00,2022-10-29 08:00:00,2022-10-29 23:59:00,2022-11-10 09:06:15,2023-02-22 16:41:28.740783
1751,2,Major,1,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-10-29 06:30:00,2022-10-29 12:00:00,2022-10-29 08:00:00,2022-10-29 12:00:00,2022-11-01 14:11:04,2023-02-22 16:41:28.740783
1748,3,Minor,9,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-10-29 19:26:00,2022-11-08 21:57:00,2022-10-29 20:20:00,2022-10-29 21:00:00,2022-11-14 20:51:49,2023-02-22 16:41:28.740783
